comment_id,post_id,author_id,created_at,like_count
c0001497,post000746,u00241,2025-04-05T02:25:42,1
c0001498,post000777,u00299,2025-04-05T02:41:56,0
c0001499,post000774,u00006,2025-04-05T05:06:30,1
c0001500,post000749,u00329,2025-04-05T05:24:26,1
c0001501,post000767,u00384,2025-04-05T08:24:59,0
c0001502,post000792,u00013,2025-04-05T08:42:06,3
c0001503,post000768,u00006,2025-04-05T08:48:45,1
c0001504,post000766,u00082,2025-04-05T10:00:58,1
c0001505,post000756,u00209,2025-04-05T10:21:39,1
c0001506,post000754,u00098,2025-04-05T10:24:33,0
c0001507,post000792,u00037,2025-04-05T11:52:14,0
c0001508,post000782,u00053,2025-04-05T12:07:37,2
c0001509,post000767,u00369,2025-04-05T12:20:50,1
c0001510,post000762,u00205,2025-04-05T12:48:11,1
c0001511,post000760,u00013,2025-04-05T13:03:44,0
c0001512,post000768,u00006,2025-04-05T13:24:13,2
c0001513,post000763,u00351,2025-04-05T13:41:11,2
c0001514,post000786,u00197,2025-04-05T13:54:46,0
c0001515,post000799,u00147,2025-04-05T15:36:42,1
c0001516,post000778,u00209,2025-04-05T16:17:06,3
c0001517,post000792,u00209,2025-04-05T17:06:28,2
c0001518,post000802,u00192,2025-04-05T18:23:07,0
c0001519,post000784,u00281,2025-04-05T19:37:22,0
c0001520,post000777,u00325,2025-04-06T00:36:19,0
c0001521,post000802,u00114,2025-04-06T00:56:40,2
c0001522,post000794,u00290,2025-04-06T03:20:04,1
c0001523,post000782,u00178,2025-04-06T03:48:07,0
c0001524,post000802,u00120,2025-04-06T05:40:11,2
c0001525,post000784,u00024,2025-04-06T05:53:35,0
c0001526,post000782,u00087,2025-04-06T06:13:27,0
c0001527,post000813,u00174,2025-04-06T08:07:20,1
c0001528,post000814,u00186,2025-04-06T08:23:27,0
c0001529,post000823,u00252,2025-04-06T08:24:47,0
c0001530,post000809,u00376,2025-04-06T08:42:27,0
c0001531,post000823,u00112,2025-04-06T09:43:06,1
c0001532,post000799,u00390,2025-04-06T09:50:25,0
c0001533,post000800,u00035,2025-04-06T09:55:15,0
c0001534,post000785,u00085,2025-04-06T11:15:17,1
c0001535,post000794,u00187,2025-04-06T12:43:55,0
c0001536,post000782,u00252,2025-04-06T13:09:41,2
c0001537,post000800,u00301,2025-04-06T13:13:06,0
c0001538,post000790,u00174,2025-04-06T14:39:01,1
c0001539,post000794,u00360,2025-04-06T14:50:48,2
c0001540,post000812,u00235,2025-04-06T15:17:30,2
c0001541,post000808,u00384,2025-04-06T16:10:33,0
c0001542,post000807,u00205,2025-04-06T19:28:01,3
c0001543,post000782,u00209,2025-04-06T22:32:02,2
c0001544,post000776,u00055,2025-04-06T23:40:01,1
c0001545,post000824,u00205,2025-04-06T23:51:58,1
c0001546,post000787,u00291,2025-04-07T01:15:32,1
c0001547,post000794,u00369,2025-04-07T01:16:11,2
c0001548,post000811,u00006,2025-04-07T02:26:46,1
c0001549,post000796,u00260,2025-04-07T02:55:36,0
c0001550,post000777,u00156,2025-04-07T03:22:30,0
c0001551,post000792,u00202,2025-04-07T04:54:57,0
c0001552,post000799,u00023,2025-04-07T05:49:43,0
c0001553,post000783,u00039,2025-04-07T08:33:32,1
c0001554,post000787,u00106,2025-04-07T09:15:10,0
c0001555,post000801,u00126,2025-04-07T10:01:00,1
c0001556,post000797,u00053,2025-04-07T10:04:59,1
c0001557,post000780,u00245,2025-04-07T10:22:08,1
c0001558,post000780,u00260,2025-04-07T10:22:34,1
c0001559,post000800,u00339,2025-04-07T10:40:21,0
c0001560,post000801,u00032,2025-04-07T10:42:09,2
c0001561,post000824,u00399,2025-04-07T10:52:42,0
c0001562,post000800,u00087,2025-04-07T11:07:26,1
c0001563,post000793,u00175,2025-04-07T11:35:01,0
c0001564,post000821,u00098,2025-04-07T12:09:56,0
c0001565,post000818,u00148,2025-04-07T12:52:29,2
c0001566,post000839,u00023,2025-04-07T12:56:23,0
c0001567,post000800,u00351,2025-04-07T13:12:14,0
c0001568,post000837,u00238,2025-04-07T13:17:22,0
c0001569,post000848,u00352,2025-04-07T13:43:11,0
c0001570,post000827,u00052,2025-04-07T13:52:49,1
c0001571,post000795,u00260,2025-04-07T14:55:09,0
c0001572,post000803,u00355,2025-04-07T14:55:51,1
c0001573,post000840,u00259,2025-04-07T15:36:31,0
c0001574,post000811,u00225,2025-04-07T15:57:48,3
c0001575,post000813,u00126,2025-04-07T16:00:06,0
c0001576,post000808,u00192,2025-04-07T16:23:21,1
c0001577,post000818,u00117,2025-04-07T16:31:15,0
c0001578,post000844,u00301,2025-04-07T16:43:50,0
c0001579,post000817,u00003,2025-04-07T17:41:53,1
c0001580,post000820,u00234,2025-04-07T17:42:42,0
c0001581,post000842,u00265,2025-04-07T17:45:55,1
c0001582,post000817,u00089,2025-04-07T18:24:02,0
c0001583,post000830,u00308,2025-04-07T19:02:02,1
c0001584,post000831,u00291,2025-04-07T20:51:25,0
c0001585,post000820,u00354,2025-04-07T21:46:41,2
c0001586,post000852,u00185,2025-04-07T21:58:37,0
c0001587,post000854,u00050,2025-04-07T23:07:22,2
c0001588,post000849,u00159,2025-04-07T23:28:04,4
c0001589,post000842,u00227,2025-04-07T23:34:38,0
c0001590,post000809,u00311,2025-04-07T23:59:01,1
c0001591,post000860,u00159,2025-04-08T01:27:54,0
c0001592,post000843,u00265,2025-04-08T02:42:06,0
c0001593,post000864,u00098,2025-04-08T03:45:11,0
c0001594,post000806,u00240,2025-04-08T04:24:15,0
c0001595,post000849,u00260,2025-04-08T04:41:10,2
c0001596,post000850,u00037,2025-04-08T05:27:28,0
c0001597,post000821,u00074,2025-04-08T06:20:12,0
c0001598,post000836,u00220,2025-04-08T07:28:00,1
c0001599,post000846,u00046,2025-04-08T07:47:57,2
c0001600,post000822,u00186,2025-04-08T08:36:58,2
c0001601,post000836,u00159,2025-04-08T08:41:43,0
c0001602,post000833,u00187,2025-04-08T09:50:53,0
c0001603,post000854,u00046,2025-04-08T09:55:47,1
c0001604,post000848,u00146,2025-04-08T09:57:57,1
c0001605,post000848,u00098,2025-04-08T10:25:24,1
c0001606,post000817,u00326,2025-04-08T10:41:51,0
c0001607,post000840,u00173,2025-04-08T10:45:02,1
c0001608,post000835,u00310,2025-04-08T10:46:16,1
c0001609,post000836,u00281,2025-04-08T10:52:42,1
c0001610,post000863,u00370,2025-04-08T11:00:12,0
c0001611,post000858,u00256,2025-04-08T11:01:10,0
c0001612,post000852,u00037,2025-04-08T11:01:32,0
c0001613,post000825,u00057,2025-04-08T11:16:21,0
c0001614,post000863,u00187,2025-04-08T11:46:04,0
c0001615,post000815,u00186,2025-04-08T12:13:08,0
c0001616,post000868,u00037,2025-04-08T13:09:51,0
c0001617,post000830,u00156,2025-04-08T14:03:33,1
c0001618,post000866,u00037,2025-04-08T14:32:58,0
c0001619,post000832,u00185,2025-04-08T14:46:12,0
c0001620,post000876,u00037,2025-04-08T14:51:36,1
c0001621,post000869,u00003,2025-04-08T15:24:31,1
c0001622,post000877,u00240,2025-04-08T15:35:45,0
c0001623,post000848,u00140,2025-04-08T15:50:27,3
c0001624,post000864,u00063,2025-04-08T16:03:14,0
c0001625,post000848,u00065,2025-04-08T16:12:34,3
c0001626,post000831,u00185,2025-04-08T16:17:40,0
c0001627,post000868,u00083,2025-04-08T16:45:13,2
c0001628,post000864,u00326,2025-04-08T17:06:38,0
c0001629,post000883,u00209,2025-04-08T17:18:40,1
c0001630,post000861,u00107,2025-04-08T17:50:47,0
c0001631,post000878,u00011,2025-04-08T18:07:11,1
c0001632,post000844,u00187,2025-04-08T19:05:26,0
c0001633,post000832,u00167,2025-04-08T19:11:26,0
c0001634,post000874,u00282,2025-04-08T19:14:28,1
c0001635,post000844,u00326,2025-04-08T19:38:03,0
c0001636,post000879,u00215,2025-04-08T20:03:35,2
c0001637,post000886,u00127,2025-04-08T21:16:27,0
c0001638,post000869,u00352,2025-04-08T21:22:38,1
c0001639,post000845,u00124,2025-04-08T22:35:09,1
c0001640,post000861,u00169,2025-04-08T23:01:01,0
c0001641,post000884,u00083,2025-04-08T23:43:47,0
c0001642,post000848,u00046,2025-04-09T00:03:56,1
c0001643,post000884,u00173,2025-04-09T00:16:25,0
c0001644,post000868,u00048,2025-04-09T00:40:39,1
c0001645,post000887,u00339,2025-04-09T00:56:23,1
c0001646,post000841,u00277,2025-04-09T03:23:38,0
c0001647,post000854,u00384,2025-04-09T03:47:58,1
c0001648,post000875,u00205,2025-04-09T04:22:41,1
c0001649,post000869,u00032,2025-04-09T06:43:16,0
c0001650,post000885,u00274,2025-04-09T07:03:52,1
c0001651,post000857,u00174,2025-04-09T07:41:33,1
c0001652,post000846,u00146,2025-04-09T08:08:59,0
c0001653,post000890,u00263,2025-04-09T08:34:47,0
c0001654,post000888,u00259,2025-04-09T08:43:30,2
c0001655,post000840,u00225,2025-04-09T09:08:05,1
c0001656,post000858,u00099,2025-04-09T09:14:14,2
c0001657,post000877,u00330,2025-04-09T09:22:55,1
c0001658,post000885,u00174,2025-04-09T09:24:19,1
c0001659,post000836,u00062,2025-04-09T10:27:16,1
c0001660,post000882,u00224,2025-04-09T10:48:56,0
c0001661,post000891,u00360,2025-04-09T11:08:53,0
c0001662,post000873,u00118,2025-04-09T11:15:47,0
c0001663,post000851,u00185,2025-04-09T11:55:58,1
c0001664,post000873,u00348,2025-04-09T12:10:42,0
c0001665,post000845,u00308,2025-04-09T12:30:44,0
c0001666,post000887,u00004,2025-04-09T12:52:14,2
c0001667,post000883,u00240,2025-04-09T13:49:43,2
c0001668,post000869,u00393,2025-04-09T14:27:07,1
c0001669,post000871,u00185,2025-04-09T14:28:30,0
c0001670,post000851,u00263,2025-04-09T14:44:23,1
c0001671,post000886,u00131,2025-04-09T15:33:41,1
c0001672,post000843,u00209,2025-04-09T15:42:20,1
c0001673,post000893,u00147,2025-04-09T15:56:29,2
c0001674,post000882,u00105,2025-04-09T16:31:27,0
c0001675,post000877,u00221,2025-04-09T16:42:10,0
c0001676,post000896,u00087,2025-04-09T18:50:54,2
c0001677,post000856,u00274,2025-04-09T19:14:09,2
c0001678,post000883,u00146,2025-04-09T19:58:50,1
c0001679,post000854,u00085,2025-04-09T20:38:24,0
c0001680,post000866,u00024,2025-04-09T20:45:03,1
c0001681,post000862,u00274,2025-04-09T21:57:20,1
c0001682,post000894,u00087,2025-04-09T22:51:36,2
c0001683,post000871,u00196,2025-04-10T00:37:16,3
c0001684,post000894,u00225,2025-04-10T00:45:48,1
c0001685,post000906,u00123,2025-04-10T01:17:53,0
c0001686,post000872,u00108,2025-04-10T01:29:49,0
c0001687,post000880,u00117,2025-04-10T02:04:19,1
c0001688,post000850,u00203,2025-04-10T02:27:04,1
c0001689,post000857,u00325,2025-04-10T04:16:25,2
c0001690,post000879,u00240,2025-04-10T07:21:47,0
c0001691,post000886,u00244,2025-04-10T07:34:28,1
c0001692,post000907,u00065,2025-04-10T08:01:29,1
c0001693,post000898,u00318,2025-04-10T08:07:40,0
c0001694,post000869,u00225,2025-04-10T08:13:46,0
c0001695,post000859,u00057,2025-04-10T08:29:22,1
c0001696,post000904,u00096,2025-04-10T08:46:18,0
c0001697,post000884,u00314,2025-04-10T08:47:08,3
c0001698,post000864,u00052,2025-04-10T08:59:46,3
c0001699,post000904,u00067,2025-04-10T09:45:14,0
c0001700,post000901,u00300,2025-04-10T10:30:24,1
c0001701,post000868,u00351,2025-04-10T10:40:24,0
c0001702,post000863,u00314,2025-04-10T10:52:13,1
c0001703,post000909,u00240,2025-04-10T11:25:51,1
c0001704,post000866,u00350,2025-04-10T11:51:15,3
c0001705,post000896,u00234,2025-04-10T11:54:54,1
c0001706,post000916,u00350,2025-04-10T11:58:20,2
c0001707,post000867,u00212,2025-04-10T11:59:28,0
c0001708,post000878,u00308,2025-04-10T12:47:32,1
c0001709,post000867,u00146,2025-04-10T12:50:36,0
c0001710,post000905,u00337,2025-04-10T12:50:48,1
c0001711,post000898,u00213,2025-04-10T13:16:49,1
c0001712,post000913,u00178,2025-04-10T13:19:06,0
c0001713,post000891,u00352,2025-04-10T14:00:19,0
c0001714,post000914,u00187,2025-04-10T15:24:15,1
c0001715,post000890,u00186,2025-04-10T15:32:34,3
c0001716,post000892,u00067,2025-04-10T15:36:02,2
c0001717,post000921,u00114,2025-04-10T16:03:17,0
c0001718,post000917,u00390,2025-04-10T16:10:42,1
c0001719,post000871,u00159,2025-04-10T16:19:19,0
c0001720,post000903,u00046,2025-04-10T16:25:59,1
c0001721,post000919,u00096,2025-04-10T16:42:05,1
c0001722,post000908,u00225,2025-04-10T17:01:37,1
c0001723,post000919,u00193,2025-04-10T17:49:56,0
c0001724,post000887,u00194,2025-04-10T18:30:44,0
c0001725,post000921,u00114,2025-04-10T19:25:08,1
c0001726,post000890,u00108,2025-04-10T21:15:27,1
c0001727,post000886,u00265,2025-04-10T21:38:44,1
c0001728,post000934,u00246,2025-04-10T23:12:41,2
c0001729,post000900,u00337,2025-04-10T23:17:26,1
c0001730,post000883,u00308,2025-04-10T23:55:03,1
c0001731,post000910,u00194,2025-04-11T00:17:52,1
c0001732,post000930,u00308,2025-04-11T00:42:21,1
c0001733,post000927,u00069,2025-04-11T00:57:14,0
c0001734,post000879,u00241,2025-04-11T01:14:07,0
c0001735,post000917,u00023,2025-04-11T01:20:40,3
c0001736,post000887,u00210,2025-04-11T04:01:45,0
c0001737,post000918,u00032,2025-04-11T04:45:30,1
c0001738,post000882,u00395,2025-04-11T05:02:36,3
c0001739,post000911,u00240,2025-04-11T06:44:07,0
c0001740,post000888,u00260,2025-04-11T06:53:22,0
c0001741,post000885,u00196,2025-04-11T07:20:50,3
c0001742,post000934,u00020,2025-04-11T08:52:09,1
c0001743,post000898,u00120,2025-04-11T08:58:33,0
c0001744,post000936,u00383,2025-04-11T09:11:14,0
c0001745,post000931,u00018,2025-04-11T09:16:15,1
c0001746,post000921,u00187,2025-04-11T09:37:27,1
c0001747,post000902,u00098,2025-04-11T09:41:16,2
c0001748,post000909,u00023,2025-04-11T10:24:33,1
c0001749,post000913,u00371,2025-04-11T11:10:55,1
c0001750,post000898,u00247,2025-04-11T11:22:20,0
c0001751,post000941,u00326,2025-04-11T11:43:13,1
c0001752,post000930,u00358,2025-04-11T11:47:10,0
c0001753,post000936,u00193,2025-04-11T12:39:49,0
c0001754,post000918,u00272,2025-04-11T12:58:02,0
c0001755,post000904,u00004,2025-04-11T13:28:35,1
c0001756,post000933,u00168,2025-04-11T13:32:25,0
c0001757,post000933,u00118,2025-04-11T13:32:46,0
c0001758,post000935,u00032,2025-04-11T14:12:03,0
c0001759,post000891,u00192,2025-04-11T14:16:10,0
c0001760,post000947,u00330,2025-04-11T16:32:19,2
c0001761,post000894,u00209,2025-04-11T16:42:08,0
c0001762,post000914,u00006,2025-04-11T16:55:44,0
c0001763,post000932,u00209,2025-04-11T17:36:08,1
c0001764,post000930,u00037,2025-04-11T18:03:51,3
c0001765,post000941,u00120,2025-04-11T18:57:33,0
c0001766,post000901,u00256,2025-04-11T18:58:29,0
c0001767,post000945,u00328,2025-04-11T19:18:04,0
c0001768,post000921,u00117,2025-04-11T19:34:47,0
c0001769,post000904,u00156,2025-04-11T19:37:27,0
c0001770,post000951,u00120,2025-04-11T20:00:02,0
c0001771,post000894,u00052,2025-04-11T20:49:40,0
c0001772,post000895,u00304,2025-04-11T21:30:10,0
c0001773,post000895,u00337,2025-04-11T23:35:56,3
c0001774,post000929,u00209,2025-04-11T23:50:47,0
c0001775,post000931,u00114,2025-04-12T01:52:17,1
c0001776,post000943,u00192,2025-04-12T02:57:13,1
c0001777,post000943,u00174,2025-04-12T04:15:38,0
c0001778,post000917,u00380,2025-04-12T06:27:52,1
c0001779,post000899,u00067,2025-04-12T07:51:38,2
c0001780,post000902,u00174,2025-04-12T08:28:07,0
c0001781,post000902,u00251,2025-04-12T09:17:35,1
c0001782,post000937,u00187,2025-04-12T09:25:08,0
c0001783,post000914,u00235,2025-04-12T09:31:06,2
c0001784,post000915,u00128,2025-04-12T10:48:28,2
c0001785,post000917,u00023,2025-04-12T11:01:40,0
c0001786,post000940,u00096,2025-04-12T11:26:43,1
c0001787,post000943,u00314,2025-04-12T12:42:14,0
c0001788,post000919,u00011,2025-04-12T14:39:22,1
c0001789,post000905,u00138,2025-04-12T14:48:05,2
c0001790,post000917,u00392,2025-04-12T14:54:53,0
c0001791,post000918,u00098,2025-04-12T17:01:11,1
c0001792,post000945,u00243,2025-04-12T17:10:45,0
c0001793,post000933,u00226,2025-04-12T17:25:16,2
c0001794,post000924,u00098,2025-04-12T17:27:01,2
c0001795,post000919,u00187,2025-04-12T18:22:56,0
c0001796,post000935,u00146,2025-04-12T18:59:22,2
c0001797,post000947,u00006,2025-04-12T19:59:08,2
c0001798,post000965,u00277,2025-04-12T20:06:37,0
c0001799,post000910,u00159,2025-04-12T22:57:22,1
c0001800,post000960,u00205,2025-04-12T23:56:52,1
c0001801,post000911,u00341,2025-04-13T00:10:05,1
c0001802,post000959,u00096,2025-04-13T00:58:59,1
c0001803,post000918,u00032,2025-04-13T02:49:56,0
c0001804,post000947,u00032,2025-04-13T02:50:42,0
c0001805,post000929,u00156,2025-04-13T03:15:51,0
c0001806,post000913,u00314,2025-04-13T04:55:40,1
c0001807,post000911,u00192,2025-04-13T05:13:57,0
c0001808,post000929,u00249,2025-04-13T08:07:08,1
c0001809,post000937,u00185,2025-04-13T09:19:44,1
c0001810,post000944,u00187,2025-04-13T09:26:07,1
c0001811,post000965,u00156,2025-04-13T09:47:46,0
c0001812,post000969,u00350,2025-04-13T10:12:12,0
c0001813,post000936,u00011,2025-04-13T11:37:19,1
c0001814,post000944,u00314,2025-04-13T11:42:13,1
c0001815,post000974,u00085,2025-04-13T12:00:32,0
c0001816,post000954,u00350,2025-04-13T12:24:25,0
c0001817,post000976,u00185,2025-04-13T14:28:30,1
c0001818,post000966,u00185,2025-04-13T14:49:47,0
c0001819,post000978,u00037,2025-04-13T15:37:23,0
c0001820,post000974,u00156,2025-04-13T16:22:52,4
c0001821,post000965,u00353,2025-04-13T17:38:07,0
c0001822,post000979,u00023,2025-04-13T18:52:03,2
c0001823,post000951,u00329,2025-04-13T20:59:52,2
c0001824,post000964,u00350,2025-04-13T21:11:06,1
c0001825,post000982,u00105,2025-04-13T22:45:54,0
